#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   638    0.18812E+04   -0.20176E-01    0.16768E-07   -0.20176E-01    0.31920E+02   -0.17142E-08    0.16768E-07   -0.17142E-08    0.26057E-13
   639    0.18750E+04   -0.14242E+01    0.16822E-07   -0.14242E+01    0.32175E+02   -0.17219E-08    0.16822E-07   -0.17219E-08    0.25906E-13
   640    0.18690E+04   -0.28502E+01    0.16876E-07   -0.28502E+01    0.32428E+02   -0.17293E-08    0.16876E-07   -0.17293E-08    0.25757E-13
   641    0.18631E+04   -0.42980E+01    0.16929E-07   -0.42980E+01    0.32676E+02   -0.17365E-08    0.16929E-07   -0.17365E-08    0.25608E-13
   642    0.18573E+04   -0.57668E+01    0.16983E-07   -0.57668E+01    0.32919E+02   -0.17434E-08    0.16983E-07   -0.17434E-08    0.25461E-13
   643    0.18517E+04   -0.72562E+01    0.17036E-07   -0.72562E+01    0.33160E+02   -0.17500E-08    0.17036E-07   -0.17500E-08    0.25314E-13
   644    0.18464E+04   -0.87653E+01    0.17088E-07   -0.87653E+01    0.33394E+02   -0.17564E-08    0.17088E-07   -0.17564E-08    0.25169E-13
   645    0.18412E+04   -0.10294E+02    0.17140E-07   -0.10294E+02    0.33625E+02   -0.17626E-08    0.17140E-07   -0.17626E-08    0.25025E-13
   646    0.18361E+04   -0.11841E+02    0.17192E-07   -0.11841E+02    0.33852E+02   -0.17685E-08    0.17192E-07   -0.17685E-08    0.24882E-13
   647    0.18313E+04   -0.13407E+02    0.17244E-07   -0.13407E+02    0.34074E+02   -0.17741E-08    0.17244E-07   -0.17741E-08    0.24739E-13
   648    0.18266E+04   -0.14989E+02    0.17294E-07   -0.14989E+02    0.34292E+02   -0.17795E-08    0.17294E-07   -0.17795E-08    0.24598E-13
   649    0.18221E+04   -0.16589E+02    0.17345E-07   -0.16589E+02    0.34504E+02   -0.17847E-08    0.17345E-07   -0.17847E-08    0.24458E-13
   650    0.18178E+04   -0.18204E+02    0.17395E-07   -0.18204E+02    0.34712E+02   -0.17896E-08    0.17395E-07   -0.17896E-08    0.24319E-13
   651    0.18137E+04   -0.19834E+02    0.17445E-07   -0.19834E+02    0.34916E+02   -0.17942E-08    0.17445E-07   -0.17942E-08    0.24181E-13
   652    0.18097E+04   -0.21480E+02    0.17494E-07   -0.21480E+02    0.35114E+02   -0.17986E-08    0.17494E-07   -0.17986E-08    0.24043E-13
   653    0.18061E+04   -0.23139E+02    0.17542E-07   -0.23139E+02    0.35306E+02   -0.18028E-08    0.17542E-07   -0.18028E-08    0.23907E-13
   654    0.18025E+04   -0.24810E+02    0.17590E-07   -0.24810E+02    0.35494E+02   -0.18067E-08    0.17590E-07   -0.18067E-08    0.23772E-13
   655    0.17991E+04   -0.26495E+02    0.17638E-07   -0.26495E+02    0.35677E+02   -0.18104E-08    0.17638E-07   -0.18104E-08    0.23637E-13
   656    0.17959E+04   -0.28192E+02    0.17685E-07   -0.28192E+02    0.35855E+02   -0.18138E-08    0.17685E-07   -0.18138E-08    0.23504E-13
   657    0.17930E+04   -0.29898E+02    0.17731E-07   -0.29898E+02    0.36027E+02   -0.18170E-08    0.17731E-07   -0.18170E-08    0.23371E-13
   658    0.17901E+04   -0.31616E+02    0.17777E-07   -0.31616E+02    0.36194E+02   -0.18199E-08    0.17777E-07   -0.18199E-08    0.23239E-13
   659    0.17876E+04   -0.33343E+02    0.17822E-07   -0.33343E+02    0.36356E+02   -0.18227E-08    0.17822E-07   -0.18227E-08    0.23109E-13
   660    0.17853E+04   -0.35079E+02    0.17867E-07   -0.35079E+02    0.36511E+02   -0.18251E-08    0.17867E-07   -0.18251E-08    0.22979E-13
   661    0.17831E+04   -0.36822E+02    0.17912E-07   -0.36822E+02    0.36661E+02   -0.18274E-08    0.17912E-07   -0.18274E-08    0.22850E-13
   662    0.17812E+04   -0.38574E+02    0.17955E-07   -0.38574E+02    0.36806E+02   -0.18294E-08    0.17955E-07   -0.18294E-08    0.22722E-13
   663    0.17794E+04   -0.40332E+02    0.17998E-07   -0.40332E+02    0.36945E+02   -0.18312E-08    0.17998E-07   -0.18312E-08    0.22595E-13
   664    0.17779E+04   -0.42096E+02    0.18041E-07   -0.42096E+02    0.37078E+02   -0.18328E-08    0.18041E-07   -0.18328E-08    0.22469E-13
   665    0.17765E+04   -0.43865E+02    0.18083E-07   -0.43865E+02    0.37205E+02   -0.18341E-08    0.18083E-07   -0.18341E-08    0.22343E-13
   666    0.17753E+04   -0.45638E+02    0.18124E-07   -0.45638E+02    0.37326E+02   -0.18352E-08    0.18124E-07   -0.18352E-08    0.22219E-13
   667    0.17744E+04   -0.47416E+02    0.18165E-07   -0.47416E+02    0.37441E+02   -0.18361E-08    0.18165E-07   -0.18361E-08    0.22095E-13
   668    0.17735E+04   -0.49196E+02    0.18205E-07   -0.49196E+02    0.37551E+02   -0.18367E-08    0.18205E-07   -0.18367E-08    0.21972E-13
   669    0.17730E+04   -0.50978E+02    0.18245E-07   -0.50978E+02    0.37655E+02   -0.18372E-08    0.18245E-07   -0.18372E-08    0.21851E-13
   670    0.17726E+04   -0.52761E+02    0.18284E-07   -0.52761E+02    0.37752E+02   -0.18374E-08    0.18284E-07   -0.18374E-08    0.21730E-13
   671    0.17725E+04   -0.54545E+02    0.18322E-07   -0.54545E+02    0.37845E+02   -0.18374E-08    0.18322E-07   -0.18374E-08    0.21609E-13
   672    0.17725E+04   -0.56330E+02    0.18360E-07   -0.56330E+02    0.37929E+02   -0.18371E-08    0.18360E-07   -0.18371E-08    0.21490E-13
   673    0.17728E+04   -0.58112E+02    0.18397E-07   -0.58112E+02    0.38010E+02   -0.18367E-08    0.18397E-07   -0.18367E-08    0.21371E-13
   674    0.17732E+04   -0.59893E+02    0.18433E-07   -0.59893E+02    0.38083E+02   -0.18360E-08    0.18433E-07   -0.18360E-08    0.21254E-13
   675    0.17739E+04   -0.61672E+02    0.18469E-07   -0.61672E+02    0.38150E+02   -0.18352E-08    0.18469E-07   -0.18352E-08    0.21137E-13
   676    0.17747E+04   -0.63446E+02    0.18504E-07   -0.63446E+02    0.38211E+02   -0.18341E-08    0.18504E-07   -0.18341E-08    0.21021E-13
   677    0.17758E+04   -0.65217E+02    0.18539E-07   -0.65217E+02    0.38266E+02   -0.18328E-08    0.18539E-07   -0.18328E-08    0.20905E-13
   678    0.17771E+04   -0.66983E+02    0.18572E-07   -0.66983E+02    0.38314E+02   -0.18313E-08    0.18572E-07   -0.18313E-08    0.20791E-13
   679    0.17785E+04   -0.68744E+02    0.18606E-07   -0.68744E+02    0.38356E+02   -0.18296E-08    0.18606E-07   -0.18296E-08    0.20677E-13
   680    0.17802E+04   -0.70498E+02    0.18638E-07   -0.70498E+02    0.38393E+02   -0.18277E-08    0.18638E-07   -0.18277E-08    0.20564E-13
   681    0.17821E+04   -0.72244E+02    0.18670E-07   -0.72244E+02    0.38422E+02   -0.18256E-08    0.18670E-07   -0.18256E-08    0.20452E-13
   682    0.17841E+04   -0.73984E+02    0.18701E-07   -0.73984E+02    0.38445E+02   -0.18232E-08    0.18701E-07   -0.18232E-08    0.20341E-13
   683    0.17865E+04   -0.75716E+02    0.18731E-07   -0.75716E+02    0.38463E+02   -0.18207E-08    0.18731E-07   -0.18207E-08    0.20230E-13
   684    0.17889E+04   -0.77438E+02    0.18760E-07   -0.77438E+02    0.38473E+02   -0.18180E-08    0.18760E-07   -0.18180E-08    0.20120E-13
   685    0.17914E+04   -0.79150E+02    0.18789E-07   -0.79150E+02    0.38478E+02   -0.18151E-08    0.18789E-07   -0.18151E-08    0.20011E-13
   686    0.17942E+04   -0.80843E+02    0.18817E-07   -0.80843E+02    0.38475E+02   -0.18120E-08    0.18817E-07   -0.18120E-08    0.19903E-13
   687    0.17973E+04   -0.82529E+02    0.18845E-07   -0.82529E+02    0.38467E+02   -0.18087E-08    0.18845E-07   -0.18087E-08    0.19795E-13
   688    0.18004E+04   -0.84205E+02    0.18871E-07   -0.84205E+02    0.38452E+02   -0.18052E-08    0.18871E-07   -0.18052E-08    0.19688E-13
   689    0.18038E+04   -0.85864E+02    0.18897E-07   -0.85864E+02    0.38431E+02   -0.18015E-08    0.18897E-07   -0.18015E-08    0.19582E-13
   690    0.18073E+04   -0.87512E+02    0.18922E-07   -0.87512E+02    0.38404E+02   -0.17976E-08    0.18922E-07   -0.17976E-08    0.19476E-13
   691    0.18111E+04   -0.89143E+02    0.18947E-07   -0.89143E+02    0.38369E+02   -0.17935E-08    0.18947E-07   -0.17935E-08    0.19372E-13
   692    0.18150E+04   -0.90757E+02    0.18970E-07   -0.90757E+02    0.38330E+02   -0.17892E-08    0.18970E-07   -0.17892E-08    0.19268E-13
   693    0.18191E+04   -0.92361E+02    0.18993E-07   -0.92361E+02    0.38284E+02   -0.17848E-08    0.18993E-07   -0.17848E-08    0.19164E-13
   694    0.18233E+04   -0.93939E+02    0.19015E-07   -0.93939E+02    0.38231E+02   -0.17801E-08    0.19015E-07   -0.17801E-08    0.19061E-13
   695    0.18278E+04   -0.95501E+02    0.19036E-07   -0.95501E+02    0.38173E+02   -0.17753E-08    0.19036E-07   -0.17753E-08    0.18959E-13
   696    0.18324E+04   -0.97059E+02    0.19057E-07   -0.97059E+02    0.38108E+02   -0.17703E-08    0.19057E-07   -0.17703E-08    0.18858E-13
   697    0.18372E+04   -0.98585E+02    0.19076E-07   -0.98585E+02    0.38037E+02   -0.17651E-08    0.19076E-07   -0.17651E-08    0.18758E-13
   698    0.18422E+04   -0.10009E+03    0.19095E-07   -0.10009E+03    0.37960E+02   -0.17597E-08    0.19095E-07   -0.17597E-08    0.18658E-13
   699    0.18472E+04   -0.10158E+03    0.19113E-07   -0.10158E+03    0.37877E+02   -0.17542E-08    0.19113E-07   -0.17542E-08    0.18558E-13
   700    0.18525E+04   -0.10304E+03    0.19130E-07   -0.10304E+03    0.37787E+02   -0.17485E-08    0.19130E-07   -0.17485E-08    0.18459E-13
   701    0.18580E+04   -0.10449E+03    0.19147E-07   -0.10449E+03    0.37692E+02   -0.17426E-08    0.19147E-07   -0.17426E-08    0.18361E-13
   702    0.18636E+04   -0.10591E+03    0.19162E-07   -0.10591E+03    0.37591E+02   -0.17365E-08    0.19162E-07   -0.17365E-08    0.18264E-13
   703    0.18693E+04   -0.10732E+03    0.19177E-07   -0.10732E+03    0.37483E+02   -0.17302E-08    0.19177E-07   -0.17302E-08    0.18167E-13
   704    0.18752E+04   -0.10869E+03    0.19191E-07   -0.10869E+03    0.37371E+02   -0.17238E-08    0.19191E-07   -0.17238E-08    0.18071E-13
   705    0.18811E+04   -0.11004E+03    0.19204E-07   -0.11004E+03    0.37251E+02   -0.17173E-08    0.19204E-07   -0.17173E-08    0.17976E-13
   706    0.18873E+04   -0.11137E+03    0.19216E-07   -0.11137E+03    0.37127E+02   -0.17105E-08    0.19216E-07   -0.17105E-08    0.17881E-13
   707    0.18935E+04   -0.11268E+03    0.19227E-07   -0.11268E+03    0.36996E+02   -0.17036E-08    0.19227E-07   -0.17036E-08    0.17786E-13
   708    0.19001E+04   -0.11394E+03    0.19237E-07   -0.11394E+03    0.36861E+02   -0.16965E-08    0.19237E-07   -0.16965E-08    0.17693E-13
   709    0.19066E+04   -0.11520E+03    0.19247E-07   -0.11520E+03    0.36720E+02   -0.16893E-08    0.19247E-07   -0.16893E-08    0.17600E-13
   710    0.19133E+04   -0.11642E+03    0.19256E-07   -0.11642E+03    0.36572E+02   -0.16819E-08    0.19256E-07   -0.16819E-08    0.17507E-13
   711    0.19201E+04   -0.11761E+03    0.19263E-07   -0.11761E+03    0.36420E+02   -0.16744E-08    0.19263E-07   -0.16744E-08    0.17415E-13
   712    0.19271E+04   -0.11879E+03    0.19270E-07   -0.11879E+03    0.36262E+02   -0.16667E-08    0.19270E-07   -0.16667E-08    0.17324E-13
   713    0.19343E+04   -0.11992E+03    0.19277E-07   -0.11992E+03    0.36099E+02   -0.16588E-08    0.19277E-07   -0.16588E-08    0.17234E-13
   714    0.19413E+04   -0.12103E+03    0.19282E-07   -0.12103E+03    0.35931E+02   -0.16508E-08    0.19282E-07   -0.16508E-08    0.17144E-13
   715    0.19487E+04   -0.12212E+03    0.19286E-07   -0.12212E+03    0.35758E+02   -0.16427E-08    0.19286E-07   -0.16427E-08    0.17054E-13
   716    0.19561E+04   -0.12317E+03    0.19290E-07   -0.12317E+03    0.35579E+02   -0.16344E-08    0.19290E-07   -0.16344E-08    0.16965E-13
   717    0.19636E+04   -0.12419E+03    0.19292E-07   -0.12419E+03    0.35396E+02   -0.16259E-08    0.19292E-07   -0.16259E-08    0.16877E-13
   718    0.19712E+04   -0.12518E+03    0.19294E-07   -0.12518E+03    0.35208E+02   -0.16173E-08    0.19294E-07   -0.16173E-08    0.16789E-13
   719    0.19789E+04   -0.12613E+03    0.19295E-07   -0.12613E+03    0.35014E+02   -0.16086E-08    0.19295E-07   -0.16086E-08    0.16702E-13
   720    0.19866E+04   -0.12707E+03    0.19295E-07   -0.12707E+03    0.34816E+02   -0.15998E-08    0.19295E-07   -0.15998E-08    0.16615E-13
   721    0.19946E+04   -0.12795E+03    0.19294E-07   -0.12795E+03    0.34614E+02   -0.15908E-08    0.19294E-07   -0.15908E-08    0.16529E-13
   722    0.20026E+04   -0.12881E+03    0.19292E-07   -0.12881E+03    0.34407E+02   -0.15816E-08    0.19292E-07   -0.15816E-08    0.16444E-13
   723    0.20106E+04   -0.12964E+03    0.19289E-07   -0.12964E+03    0.34196E+02   -0.15724E-08    0.19289E-07   -0.15724E-08    0.16359E-13
   724    0.20188E+04   -0.13044E+03    0.19285E-07   -0.13044E+03    0.33980E+02   -0.15630E-08    0.19285E-07   -0.15630E-08    0.16274E-13
   725    0.20270E+04   -0.13120E+03    0.19281E-07   -0.13120E+03    0.33761E+02   -0.15534E-08    0.19281E-07   -0.15534E-08    0.16191E-13
   726    0.20353E+04   -0.13192E+03    0.19275E-07   -0.13192E+03    0.33538E+02   -0.15438E-08    0.19275E-07   -0.15438E-08    0.16107E-13
   727    0.20436E+04   -0.13262E+03    0.19269E-07   -0.13262E+03    0.33311E+02   -0.15340E-08    0.19269E-07   -0.15340E-08    0.16025E-13
   728    0.20520E+04   -0.13327E+03    0.19262E-07   -0.13327E+03    0.33078E+02   -0.15241E-08    0.19262E-07   -0.15241E-08    0.15942E-13
   729    0.20605E+04   -0.13390E+03    0.19254E-07   -0.13390E+03    0.32842E+02   -0.15141E-08    0.19254E-07   -0.15141E-08    0.15861E-13
   730    0.20689E+04   -0.13449E+03    0.19245E-07   -0.13449E+03    0.32603E+02   -0.15039E-08    0.19245E-07   -0.15039E-08    0.15779E-13
   731    0.20775E+04   -0.13504E+03    0.19235E-07   -0.13504E+03    0.32359E+02   -0.14936E-08    0.19235E-07   -0.14936E-08    0.15699E-13
   732    0.20861E+04   -0.13555E+03    0.19224E-07   -0.13555E+03    0.32114E+02   -0.14833E-08    0.19224E-07   -0.14833E-08    0.15619E-13
   733    0.20948E+04   -0.13603E+03    0.19212E-07   -0.13603E+03    0.31864E+02   -0.14728E-08    0.19212E-07   -0.14728E-08    0.15539E-13
   734    0.21035E+04   -0.13646E+03    0.19199E-07   -0.13646E+03    0.31612E+02   -0.14622E-08    0.19199E-07   -0.14622E-08    0.15460E-13
   735    0.21123E+04   -0.13688E+03    0.19185E-07   -0.13688E+03    0.31355E+02   -0.14514E-08    0.19185E-07   -0.14514E-08    0.15381E-13
   736    0.21209E+04   -0.13724E+03    0.19170E-07   -0.13724E+03    0.31095E+02   -0.14406E-08    0.19170E-07   -0.14406E-08    0.15303E-13
   737    0.21298E+04   -0.13758E+03    0.19155E-07   -0.13758E+03    0.30834E+02   -0.14297E-08    0.19155E-07   -0.14297E-08    0.15225E-13
   738    0.21385E+04   -0.13787E+03    0.19138E-07   -0.13787E+03    0.30570E+02   -0.14187E-08    0.19138E-07   -0.14187E-08    0.15148E-13
   739    0.21473E+04   -0.13812E+03    0.19121E-07   -0.13812E+03    0.30302E+02   -0.14075E-08    0.19121E-07   -0.14075E-08    0.15072E-13
   740    0.21560E+04   -0.13834E+03    0.19102E-07   -0.13834E+03    0.30032E+02   -0.13963E-08    0.19102E-07   -0.13963E-08    0.14995E-13
   741    0.21649E+04   -0.13853E+03    0.19083E-07   -0.13853E+03    0.29759E+02   -0.13849E-08    0.19083E-07   -0.13849E-08    0.14920E-13
   742    0.21737E+04   -0.13867E+03    0.19063E-07   -0.13867E+03    0.29486E+02   -0.13735E-08    0.19063E-07   -0.13735E-08    0.14844E-13
   743    0.21825E+04   -0.13877E+03    0.19041E-07   -0.13877E+03    0.29211E+02   -0.13620E-08    0.19041E-07   -0.13620E-08    0.14770E-13
   744    0.21914E+04   -0.13884E+03    0.19019E-07   -0.13884E+03    0.28933E+02   -0.13504E-08    0.19019E-07   -0.13504E-08    0.14695E-13
   745    0.22001E+04   -0.13887E+03    0.18996E-07   -0.13887E+03    0.28653E+02   -0.13386E-08    0.18996E-07   -0.13386E-08    0.14622E-13
   746    0.22088E+04   -0.13885E+03    0.18972E-07   -0.13885E+03    0.28372E+02   -0.13268E-08    0.18972E-07   -0.13268E-08    0.14548E-13
   747    0.22175E+04   -0.13881E+03    0.18947E-07   -0.13881E+03    0.28088E+02   -0.13150E-08    0.18947E-07   -0.13150E-08    0.14475E-13
   748    0.22262E+04   -0.13872E+03    0.18920E-07   -0.13872E+03    0.27804E+02   -0.13030E-08    0.18920E-07   -0.13030E-08    0.14403E-13
   749    0.22349E+04   -0.13861E+03    0.18893E-07   -0.13861E+03    0.27517E+02   -0.12909E-08    0.18893E-07   -0.12909E-08    0.14331E-13
   750    0.22436E+04   -0.13845E+03    0.18865E-07   -0.13845E+03    0.27230E+02   -0.12788E-08    0.18865E-07   -0.12788E-08    0.14259E-13
   751    0.22522E+04   -0.13825E+03    0.18836E-07   -0.13825E+03    0.26942E+02   -0.12666E-08    0.18836E-07   -0.12666E-08    0.14188E-13
   752    0.22608E+04   -0.13801E+03    0.18806E-07   -0.13801E+03    0.26654E+02   -0.12543E-08    0.18806E-07   -0.12543E-08    0.14117E-13
   753    0.22693E+04   -0.13773E+03    0.18775E-07   -0.13773E+03    0.26363E+02   -0.12419E-08    0.18775E-07   -0.12419E-08    0.14047E-13
   754    0.22777E+04   -0.13742E+03    0.18743E-07   -0.13742E+03    0.26073E+02   -0.12295E-08    0.18743E-07   -0.12295E-08    0.13977E-13
   755    0.22862E+04   -0.13707E+03    0.18711E-07   -0.13707E+03    0.25782E+02   -0.12169E-08    0.18711E-07   -0.12169E-08    0.13908E-13
   756    0.22944E+04   -0.13668E+03    0.18677E-07   -0.13668E+03    0.25490E+02   -0.12044E-08    0.18677E-07   -0.12044E-08    0.13839E-13
   757    0.23028E+04   -0.13625E+03    0.18642E-07   -0.13625E+03    0.25199E+02   -0.11917E-08    0.18642E-07   -0.11917E-08    0.13770E-13
   758    0.23109E+04   -0.13578E+03    0.18607E-07   -0.13578E+03    0.24907E+02   -0.11790E-08    0.18607E-07   -0.11790E-08    0.13702E-13
   759    0.23191E+04   -0.13527E+03    0.18570E-07   -0.13527E+03    0.24615E+02   -0.11662E-08    0.18570E-07   -0.11662E-08    0.13634E-13
   760    0.23272E+04   -0.13474E+03    0.18533E-07   -0.13474E+03    0.24323E+02   -0.11534E-08    0.18533E-07   -0.11534E-08    0.13567E-13
   761    0.23351E+04   -0.13416E+03    0.18495E-07   -0.13416E+03    0.24032E+02   -0.11405E-08    0.18495E-07   -0.11405E-08    0.13500E-13
   762    0.23431E+04   -0.13355E+03    0.18456E-07   -0.13355E+03    0.23741E+02   -0.11276E-08    0.18456E-07   -0.11276E-08    0.13433E-13
   763    0.23509E+04   -0.13290E+03    0.18416E-07   -0.13290E+03    0.23451E+02   -0.11146E-08    0.18416E-07   -0.11146E-08    0.13367E-13
   764    0.23586E+04   -0.13222E+03    0.18375E-07   -0.13222E+03    0.23161E+02   -0.11015E-08    0.18375E-07   -0.11015E-08    0.13301E-13
   765    0.23662E+04   -0.13149E+03    0.18334E-07   -0.13149E+03    0.22872E+02   -0.10884E-08    0.18334E-07   -0.10884E-08    0.13236E-13
   766    0.23738E+04   -0.13074E+03    0.18291E-07   -0.13074E+03    0.22584E+02   -0.10753E-08    0.18291E-07   -0.10753E-08    0.13171E-13
   767    0.23812E+04   -0.12995E+03    0.18248E-07   -0.12995E+03    0.22298E+02   -0.10621E-08    0.18248E-07   -0.10621E-08    0.13107E-13
   768    0.23885E+04   -0.12911E+03    0.18204E-07   -0.12911E+03    0.22012E+02   -0.10488E-08    0.18204E-07   -0.10488E-08    0.13042E-13
   769    0.23957E+04   -0.12825E+03    0.18160E-07   -0.12825E+03    0.21727E+02   -0.10356E-08    0.18160E-07   -0.10356E-08    0.12979E-13
   770    0.24028E+04   -0.12736E+03    0.18114E-07   -0.12736E+03    0.21444E+02   -0.10223E-08    0.18114E-07   -0.10223E-08    0.12915E-13
   771    0.24098E+04   -0.12642E+03    0.18068E-07   -0.12642E+03    0.21163E+02   -0.10089E-08    0.18068E-07   -0.10089E-08    0.12852E-13
   772    0.24166E+04   -0.12545E+03    0.18021E-07   -0.12545E+03    0.20883E+02   -0.99556E-09    0.18021E-07   -0.99556E-09    0.12790E-13
   773    0.24233E+04   -0.12445E+03    0.17974E-07   -0.12445E+03    0.20605E+02   -0.98216E-09    0.17974E-07   -0.98216E-09    0.12727E-13
